Junrongdai.com (君融贷),China,Dalian,Financial tech,consumer-lending,"Lending, loans, and credit",Junrongdai.com is a P2P lending platform.,"[('iOS App', 'https://itunes.apple.com/us/app/jun-rong-dai-tou-zi-zhuan/id1000557780'), ('Wechat', 'junrongedai'), ('ITjuzi', 'http://www.itjuzi.com/company/31474'), ('Weibo', 'http://weibo.com/junrongdai'), ('Website', 'https://www.junrongdai.com')]",51 to 200,2014-04-01,Series A,14500000,2017-01-05
51Tuodao.com (拓道金服),China,Hangzhou,Financial tech,consumer-lending,"Lending, loans, and credit",51Tuodao.com is a P2P internet finance market for car loans.,"[('Weibo', 'http://weibo.com/51tuodao'), ('ITjuzi', 'http://www.itjuzi.com/company/48836'), ('Wechat', 'h1d888'), ('Website', 'https://www.51tuodao.com')]",201 to 500,2013-11-01,Series A,11600000,2017-01-03
Fount (Bluewhale),"Korea, Republic of",Seoul,Financial tech,investments,Investment tools and platforms,Fount is an online wealth management service company that operates a robo-advisor engine called Bluewhale.,"[('Website', 'https://fount.co'), ('LinkedIn', 'https://www.linkedin.com/company/10427386')]",11 to 50,2015-01-01,Series A,3510000,2017-01-03
ALAMI Sharia,Indonesia,Jakarta,Financial tech,consumer-lending,"Lending, loans, and credit","ALAMI is a platform that connects sharia-based financial institutions to SMEs looking for funding for capital financing, accounts receivable, and investment.","[('Facebook', 'https://www.facebook.com/alamisharia'), ('LinkedIn', 'https://www.linkedin.com/company/13301494'), ('Instagram', 'https://www.instagram.com/alamisharia'), ('Website', 'https://www.alamisharia.co'), ('CrunchBase', 'https://www.crunchbase.com/organization/alami')]",2 to 10,2016-01-01,Bridge,100000,2017-01-01
bitHolla,"Korea, Republic of",Seoul,Financial tech,investments,Investment tools and platforms,bitHolla provides bitcoin and other blockchain-based technologies and services to move money forward by focusing on cryptocurrencies and their application in finance.,"[('Website', 'http://bitholla.com'), ('CrunchBase', 'https://www.crunchbase.com/organization/bitholla'), ('AngelList', 'https://angel.co/bitholla'), ('Facebook', 'https://www.facebook.com/bitholla'), ('Twitter', 'https://twitter.com/bitholla'), ('LinkedIn', 'https://www.linkedin.com/company/bitholla'), ('Blog', 'https://blog.hollapay.com')]",2 to 10,2016-01-01,Seed,0,2017-01-01
Angel's Tea House (天使茶馆),China,Beijing,Financial tech,investments,Investment tools and platforms,"Angel's Tea House focuses on serving the most cutting-edge angel investors in the venture capital field and high-net-worth individuals who are interested in angel investment, and are committed to building the leading angel investor comprehensive service platform in China.","[('ITjuzi', 'http://www.itjuzi.com/company/55122'), ('Wechat', 'tianshichaguan'), ('Weibo', 'http://weibo.com/tianshichaguan'), ('Website', 'http://www.tianshichaguan.com.cn')]",11 to 50,2014-10-28,Seed,1730000,2016-12-31
instantPay,India,New Delhi,Financial tech,mobile-payments,Payments and remittance,"instantPay is a platform that provides you with access to all your day to day mobile and data card top-ups, DTH recharges, and utility bill payments.","[('AngelList', 'https://angel.co/instant-pay'), ('iOS App', 'https://itunes.apple.com/us/app/instantpay-app/id945609487'), ('Twitter', 'https://twitter.com/instantPayIN'), ('LinkedIn', 'https://www.linkedin.com/company/10355610'), ('Android App', 'https://play.google.com/store/apps/details?id=com.instantpay'), ('Facebook', 'https://www.facebook.com/instantpayin'), ('Blog', 'https://blog.instantpay.in'), ('CrunchBase', 'https://www.crunchbase.com/organization/instant-pay'), ('Website', 'https://www.instantpay.in')]",51 to 200,2013-01-01,Bridge,5000000,2016-12-30
Alumni Bond (校优邦),China,Shanghai,Financial tech,investments,Investment tools and platforms,Alumni Bond is an asset allocation service platform.,"[('Website', 'http://www.xiaoybond.com'), ('Wechat', 'xiaoybond'), ('Weibo', 'http://weibo.com/u/6013583543'), ('ITjuzi', 'http://www.itjuzi.com/company/57929')]",11 to 50,2016-10-10,Seed,433000,2016-12-30
D.com.cn (钱多多),China,Shanghai,Financial tech,consumer-lending,"Lending, loans, and credit",D.com.cn is a real estate-collateralized P2P lending platform.,"[('iOS App', 'https://itunes.apple.com/us/app/qian-duo-duo-you-xin-yu.-you/id956383323'), ('Website', 'http://d.com.cn'), ('Weibo', 'http://weibo.com/u/5506104251'), ('Wechat', 'qiandupduo_public'), ('LinkedIn', 'https://www.linkedin.com/company/6667427'), ('ITjuzi', 'http://www.itjuzi.com/company/15096')]",201 to 500,2013-10-01,Series B,14400000,2016-12-29
Ehuimeng.com (汇盟),China,Shenzhen,Financial tech,insurance-tech-insurtech,Insurance tech,Ehuimeng.com is an insurance agent services platform.,"[('ITjuzi', 'http://www.itjuzi.com/company/31107'), ('Weibo', 'http://weibo.com/ehuimeng'), ('Website', 'http://www.ehuimeng.com'), ('Wechat', 'ehuimeng')]",201 to 500,2015-01-01,Bridge,0,2016-12-28
BTC123,China,Chengdu,Financial tech,investments,Investment tools and platforms,Btc123.com is a bitcoin website navigator.,"[('Website', 'https://www.btc123.com'), ('Wechat', 'BTC123_com'), ('Weibo', 'http://weibo.com/btczsh'), ('iOS App', 'https://itunes.apple.com/us/app/btc123/id1077186147'), ('ITjuzi', 'http://www.itjuzi.com/company/55073')]",11 to 50,2016-05-01,Series A,0,2016-12-28
Aixuedai (爱学贷),China,None,Financial tech,consumer-lending,"Lending, loans, and credit",Aixuedai is a microfinance and installment payment services platform aimed at college students.,"[('Twitter', 'https://twitter.com/aixuedai'), ('CrunchBase', 'https://www.crunchbase.com/organization/aixuedai'), ('Weibo', 'http://weibo.com/aixuedai'), ('ITjuzi', 'http://itjuzi.com/company/13734'), ('Wechat', 'aixuedai'), ('Website', 'http://www.aixuedai.com/')]",501 to 1000,2014-03-01,Seed,1600000,2014-05-01
Qianniuniu (钱牛牛) (Qianshengqian (钱升钱)),China,Shanghai,Financial tech,consumer-lending,"Lending, loans, and credit","Qianniuniu, previously known as Qianshengqian, is an online lending information intermediary platform.","[('ITjuzi', 'http://www.itjuzi.com/company/8725'), ('Weibo', 'http://weibo.com/u/5255962874'), ('Website', 'http://www.qianshengqian.com'), ('Wechat', 'qsqlicai01'), ('LinkedIn', 'https://www.linkedin.com/company/6656749'), ('iOS App', 'https://itunes.apple.com/cn/app/qian-niu-niu-li-cai-duan-qi/id966197307')]",201 to 500,2014-09-01,Series B,0,2015-11-26
Winbei Financial (赢贝金融),China,Shanghai,Financial tech,consumer-lending,"Lending, loans, and credit",Winbei Financial is an internet financial technology company.,"[('Website', 'http://www.winbei.com'), ('Wechat', 'winbeicom'), ('Weibo', 'http://weibo.com/winbei888'), ('iOS App', 'https://itunes.apple.com/us/app/ying-bei-zhi-xin-lai-wang/id1051572454'), ('LinkedIn', 'https://www.linkedin.com/company/12932801'), ('ITjuzi', 'http://www.itjuzi.com/company/54395')]",51 to 200,2015-03-17,Series A,4320000,2016-12-20
2C2P,Singapore,Singapore,Financial tech,mobile-payments,Payments and remittance,2C2P is a payment services provider that helps companies accept payments from banked and unbanked Southeast Asia customers.,"[('LinkedIn', 'https://www.linkedin.com/company/817617'), ('AngelList', 'https://angel.co/2c2p'), ('Twitter', 'https://twitter.com/2c2p'), ('Website', 'http://www.2c2p.com'), ('Facebook', 'https://www.facebook.com/2C2Pcompany'), ('CrunchBase', 'https://www.crunchbase.com/organization/2c2p')]",51 to 200,2003-01-01,Series B,2000000,2013-07-01
XiaoHu Group (小虎金融),China,Shanghai,Financial tech,investments,Investment tools and platforms,"XiaoHu Group is an asset and wealth management, investment banking, and internet finance service provider.","[('LinkedIn', 'https://www.linkedin.com/company/6659023'), ('Wechat', 'xiaohufinance'), ('ITjuzi', 'http://www.itjuzi.com/company/54577'), ('Website', 'http://www.xiaohugroup.com')]",201 to 500,2014-05-01,Series B,0,2016-12-19
Haifeng Technology (海峰科技),China,Beijing,Financial tech,financial-administration,Financial accounting and admin,Haifeng Technology is a third party private-equity outsourcing services company.,"[('ITjuzi', 'http://www.itjuzi.com/company/27368'), ('Website', 'http://www.hffss.com'), ('Wechat', 'haifengkeji01'), ('Weibo', 'http://weibo.com/u/5838324786')]",51 to 200,2014-12-01,Series A,4320000,2016-12-19
TIMA,Vietnam,Hanoi,Financial tech,consumer-lending,"Lending, loans, and credit",TIMA is a P2P lending platform based in Vietnam.,"[('Website', 'http://tima.vn'), ('Facebook', 'https://www.facebook.com/tima.vn')]",0,2015-01-01,Series A,0,2016-12-19
Kyash Inc.,Japan,Tokyo,Financial tech,mobile-payments,Payments and remittance,Kyash is a p2p payment app that offers a multiple payment platform empowering payments to individuals and merchants.,"[('LinkedIn', 'https://www.linkedin.com/company/kyash-inc-'), ('CrunchBase', 'https://www.crunchbase.com/organization/kyash-inc'), ('Twitter', 'https://twitter.com/kyashjp'), ('Website', 'https://kyash.co'), ('Facebook', 'https://www.facebook.com/kyashjp'), ('AngelList', 'https://angel.co/kyash-2')]",11 to 50,2015-01-23,Series A,8500000,2016-12-18
Goodsure.cn (果树财富),China,Shenzhen,Financial tech,consumer-lending,"Lending, loans, and credit",Goodsure.cn is a P2P lending and financial services website.,"[('Wechat', 'gscf520'), ('LinkedIn', 'https://www.linkedin.com/company/6668439'), ('Weibo', 'http://weibo.com/u/5178787157'), ('ITjuzi', 'http://www.itjuzi.com/company/12199'), ('Website', 'https://www.goodsure.cn'), ('iOS App', 'https://itunes.apple.com/us/app/guo-shu-li-cai/id1146376295')]",201 to 500,2014-07-01,Series B,0,2016-12-17
Hushang Wealth (沪商财富),China,Shanghai,Financial tech,consumer-lending,"Lending, loans, and credit",Hushang Wealth is a car collateral P2P lending platform.,"[('Website', 'http://www.hushangcaifu.com'), ('Weibo', 'http://weibo.com/u/5558540541'), ('Wechat', 'hushangcaifu'), ('ITjuzi', 'http://www.itjuzi.com/company/54538'), ('iOS App', 'https://itunes.apple.com/us/app/hu-shang-cai-fu/id1145171147')]",51 to 200,2013-03-01,Series A,1440000,2016-12-16
Xinshui Technology (信谁科技),China,Tianjin,Financial tech,investments,Investment tools and platforms,Xinshui Technology is an innovative financial information service platform.,"[('ITjuzi', 'http://www.itjuzi.com/company/54506'), ('Website', 'https://www.xin-shui.com'), ('iOS App', 'https://itunes.apple.com/cn/app/id1140339720'), ('Wechat', 'xin-shei'), ('Weibo', 'http://weibo.com/xinshei')]",11 to 50,2016-05-12,Seed,2000000,2016-12-15
Gingkoo (金丘股份),China,Shanghai,Financial tech,consumer-lending,"Lending, loans, and credit",GingGingkoo provides comprehensive IT solution for financial institutions.,"[('Wechat', 'lukerenwoyao'), ('ITjuzi', 'http://www.itjuzi.com/company/54572'), ('Website', 'http://www.gingkoo.com')]",201 to 500,2013-10-29,IPO,0,2016-08-09
Insgeek.com (保险极客),China,Beijing,Financial tech,insurance-tech-insurtech,Insurance tech,Insgeek.com is an internet insurance services provider for SMEs.,"[('Website', 'http://www.insgeek.com'), ('Weibo', 'http://weibo.com/baoxianjike'), ('ITjuzi', 'http://www.itjuzi.com/company/29222'), ('Wechat', 'Insgeek')]",51 to 200,2014-10-21,Series A,0,2016-03-31
Letou360.com (乐投天下),China,Beijing,Financial tech,consumer-lending,"Lending, loans, and credit",Letou360.com is a P2P style internet finance management platform.,"[('Website', 'http://letou360.com'), ('ITjuzi', 'http://itjuzi.com/company/15370'), ('Weibo', 'http://weibo.com/u/5281440683'), ('Wechat', 'letou360')]",51 to 200,2014-07-01,Seed,0,2014-09-01
Indifi,India,Gurgaon,Financial tech,consumer-lending,"Lending, loans, and credit",Indifi is an online platform that helps MSME's grow by offering loans to those that have potential and intent.,"[('Facebook', 'https://www.facebook.com/Indifi-Technologies-Pvt-Ltd-1076371499060659/'), ('CrunchBase', 'https://www.crunchbase.com/organization/indifi-technologies'), ('Website', 'http://www.indifi.com'), ('Twitter', 'https://twitter.com/indifitech'), ('LinkedIn', 'https://www.linkedin.com/company/indifi')]",51 to 200,2015-06-01,Seed,0,2015-10-01
TradingBells,India,Indore,Financial tech,investments,Investment tools and platforms,TradingBells is an online discount broking house that provides brokerage free stock trading solutions with the best possible trading platforms.,"[('Twitter', 'https://twitter.com/tradingbells_'), ('LinkedIn', 'https://www.linkedin.com/company/tradingbells'), ('Google+', 'https://plus.google.com/108680609902046546556'), ('Video', 'https://www.youtube.com/watch?v=aeaunWcc-J4&list=PLYjlnjkf-tqTL0fRyRzfMqYEWMP1j8Kq-&index=1'), ('Facebook', 'https://www.facebook.com/tradingbells'), ('Website', 'https://tradingbells.com'), ('CrunchBase', 'https://www.crunchbase.com/organization/tradingbells')]",11 to 50,2016-01-01,Seed,296000,2016-12-14
Xinhehui.com (鑫合汇),China,Hangzhou,Financial tech,consumer-lending,"Lending, loans, and credit",Xinhehui.com is an online lending and financial services website.,"[('ITjuzi', 'http://www.itjuzi.com/company/9079'), ('Wechat', 'xinhehuicom'), ('iOS App', 'https://itunes.apple.com/us/app/xin-he-hui-li-cai-zhuan-ye/id559722414'), ('Website', 'https://www.xinhehui.com'), ('Weibo', 'http://weibo.com/xhehui')]",201 to 500,2014-03-17,Series B,102000000,2016-12-13
A-SaaS,Japan,Tokyo,Financial tech,financial-administration,Financial accounting and admin,A-SaaS is cloud-based accounting systems for professional accounting firms.,"[('Blog', 'http://www.a-saas.com/blog'), ('AngelList', 'https://angel.co/accounting-saas-japan'), ('Facebook', 'https://www.facebook.com/ASaaS.JPN'), ('Twitter', 'https://twitter.com/a_saas_mktg'), ('Website', 'http://www.a-saas.com'), ('CrunchBase', 'https://www.crunchbase.com/organization/accounting-saas-japan')]",51 to 200,2009-06-21,Series C,2600000,2016-12-12
Music Securities Inc.,Japan,Tokyo,Financial tech,investments,Investment tools and platforms,"Music Securities provides micro-investment platform, Securite, that allows users to invest in local regions or industries in Japan. ","[('Website', 'http://www.musicsecurities.com'), ('Twitter', 'https://twitter.com/ms_securite'), ('Facebook', 'https://www.facebook.com/securite.jp'), ('LinkedIn', 'https://www.linkedin.com/company/music-securities-inc.')]",0,2000-12-01,Seed,0,2006-10-31
Yimi Haodi (一米好地),China,Shanghai,Financial tech,investments,Investment tools and platforms,"Yimi Haodi focuses on real estate and leasing, providing new space financial solutions by promoting housing leasing, help transform property, and create a more quality urban living space.","[('LinkedIn', 'https://www.linkedin.com/company/6659276'), ('ITjuzi', 'http://www.itjuzi.com/company/16219'), ('Weibo', 'http://weibo.com/u/5431122477'), ('Wechat', 'yimihaodi_cn'), ('Website', 'http://www.yimihaodi.com/')]",11 to 50,2014-10-01,Series A,15100000,2016-08-16
Rupaiya Exchange,India,Delhi,Financial tech,consumer-lending,"Lending, loans, and credit",Rupaiya Exchange is a virtual marketplace for peer to peer lending which gives access to a pool of consumer loans.,"[('Facebook', 'https://www.facebook.com/rupaiyaexchange/timeline'), ('Website', 'http://rupaiyaexchange.com'), ('LinkedIn', 'https://www.linkedin.com/company/rupaiya-exchange'), ('Twitter', 'https://twitter.com/rupaiyaexchange'), ('AngelList', 'https://angel.co/rupaiyaexchange-com')]",2 to 10,2015-01-01,Seed,200000,2016-12-09
51duoduo.com (多多理财),China,Hangzhou,Financial tech,investments,Investment tools and platforms,51duoduo.com is an internet financial information service platform for small and micro business owners or individuals with financing and investment needs.,"[('iOS App', 'https://itunes.apple.com/us/app/duo-duo-li-cai-guo-you-kong-gu/id1041863287'), ('Wechat', 'duoduolicai2015'), ('Website', 'https://www.51duoduo.com'), ('ITjuzi', 'http://www.itjuzi.com/company/29363'), ('Weibo', 'http://weibo.com/51duoduolicai')]",201 to 500,2015-07-24,Seed,0,2016-12-08
